timestamp,id,data
2626.342459,33827906,"[0, 0, 0, 98, 0, 16, 11, 0]"
2626.34266,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.344282,33929225,"[0, 0, 146, 6, 0, 23, 32, 0]"
2626.344426,33827905,"[0, 0, 0, 226, 0, 16, 246, 255]"
2626.344598,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.346163,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.346308,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.346452,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.346604,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.346734,134551829,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.346878,33888448,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.347021,33827907,"[0, 0, 0, 226, 0, 16, 4, 0]"
2626.347179,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.34738,33929223,"[0, 0, 119, 6, 0, 24, 48, 0]"
2626.347518,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.349338,262271,"[52, 94, 169, 121, 37, 238, 119, 0]"
2626.349746,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.34989,33888320,"[0, 0, 0, 0, 30, 46, 6, 0]"
2626.35004,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.350192,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.350364,352595220,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.350829,33929216,"[0, 0, 162, 6, 0, 24, 0, 0]"
2626.351271,33929353,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.35199,33827908,"[0, 0, 0, 98, 0, 16, 1, 0]"
2626.352454,33827906,"[0, 0, 0, 98, 0, 16, 10, 0]"
2626.353722,33929226,"[0, 0, 161, 6, 0, 23, 32, 0]"
2626.353866,33929224,"[0, 0, 162, 6, 0, 24, 48, 0]"
2626.354001,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.354281,33929225,"[0, 0, 146, 6, 0, 23, 32, 0]"
2626.354426,33827905,"[0, 0, 0, 226, 0, 16, 238, 255]"
2626.356887,33827907,"[0, 0, 0, 226, 0, 16, 248, 255]"
2626.358146,33929221,"[0, 0, 129, 6, 0, 24, 48, 0]"
2626.358291,33929349,"[246, 124, 160, 51, 0, 0, 0, 128]"
2626.359258,33929222,"[0, 0, 153, 6, 0, 24, 48, 0]"
2626.359387,33929350,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.359748,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.360064,16848960,"[152, 174, 212, 126, 1, 0, 0, 255]"
2626.360314,352595220,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.360471,352596180,"[241, 223, 6, 176, 253, 51, 0, 5]"
2626.36201,33827908,"[0, 0, 0, 98, 0, 16, 250, 255]"
2626.362195,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
2626.362501,33827906,"[0, 0, 0, 98, 0, 16, 17, 0]"
2626.362686,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.364279,33929225,"[0, 0, 148, 6, 0, 23, 32, 0]"
2626.364422,33827905,"[0, 0, 0, 226, 0, 16, 246, 255]"
2626.364672,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.366174,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.366303,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.366446,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.366596,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.366739,134551829,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.36691,33827907,"[0, 0, 0, 226, 0, 16, 244, 255]"
2626.367086,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.367377,33929223,"[0, 0, 119, 6, 0, 24, 48, 0]"
2626.36752,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.369749,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.369886,33888320,"[0, 0, 0, 0, 30, 46, 6, 0]"
2626.370034,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.370176,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.370341,352595220,"[5, 0, 0, 80, 255, 8, 128, 1]"
2626.370823,33929216,"[0, 0, 162, 6, 0, 24, 0, 0]"
2626.371259,33929353,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.371964,33827908,"[0, 0, 0, 98, 0, 16, 1, 0]"
2626.372426,33827906,"[0, 0, 0, 98, 0, 16, 243, 255]"
2626.373704,33929226,"[0, 0, 162, 6, 0, 23, 32, 0]"
2626.373846,33929224,"[0, 0, 163, 6, 0, 24, 48, 0]"
2626.373994,33929288,"[0, 0, 0, 0, 0, 64, 0, 0]"
2626.374139,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.374283,33929225,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.374441,33827905,"[0, 0, 0, 226, 0, 16, 248, 255]"
2626.376948,33827907,"[0, 0, 0, 226, 0, 16, 253, 255]"
2626.378139,33929221,"[0, 0, 129, 6, 0, 24, 48, 0]"
2626.378283,33929349,"[246, 124, 160, 51, 0, 0, 0, 128]"
2626.379228,33929222,"[0, 0, 154, 6, 0, 24, 48, 0]"
2626.379373,33929350,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.379752,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.380293,352595220,"[5, 0, 0, 80, 255, 8, 128, 1]"
2626.380438,352596180,"[241, 223, 6, 176, 253, 47, 0, 5]"
2626.380596,352596244,"[42, 1, 220, 0, 32, 127, 0, 0]"
2626.38074,352596436,"[37, 0, 96, 2, 0, 251, 255, 15]"
2626.380892,352596500,"[104, 0, 124, 0, 148, 63, 0, 4]"
2626.381041,16848960,"[152, 174, 212, 126, 1, 0, 0, 255]"
2626.381748,33888576,"[0, 0, 0, 0, 0, 0, 16, 0]"
2626.381893,33888640,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.382035,33827908,"[0, 0, 0, 98, 0, 16, 254, 255]"
2626.382265,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
2626.382423,33827906,"[0, 0, 0, 98, 0, 16, 253, 255]"
2626.382631,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.384266,33929225,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.384418,33827905,"[0, 0, 0, 226, 0, 16, 236, 255]"
2626.384676,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.386154,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.386306,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.38645,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.386594,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.386723,134551829,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.386903,33827907,"[0, 0, 0, 226, 0, 16, 255, 255]"
2626.387095,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.387389,33929223,"[0, 0, 119, 6, 0, 24, 48, 0]"
2626.387519,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.389746,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.38989,33888320,"[0, 0, 0, 0, 30, 45, 6, 0]"
2626.390033,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.390177,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
