timestamp,id,data
601.975315,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.97533,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975346,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975361,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975376,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975391,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975406,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975421,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975436,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975452,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975467,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975482,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975497,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975512,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975527,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975542,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975558,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975573,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975588,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975603,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975618,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975633,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975648,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975664,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975679,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975694,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975709,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975724,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975739,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975754,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.97577,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975785,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.9758,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975815,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.97583,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975845,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975861,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
